,distance_travelled_center,speed_in_cm/s,distance_nose_leftdish,distance_nose_rightdish,is_left_cagehalf,is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish
29894,3.3248796478410694,3.3248796478410694,,,1.0,0.0,0.0,0.0
29895,2.050241346636739,2.050241346636739,,,1.0,0.0,0.0,0.0
29896,0.8107007311662678,0.8107007311662678,,,1.0,0.0,0.0,0.0
29897,0.8393955630206117,0.8393955630206117,233.30120271526508,935.5323705180404,1.0,0.0,0.0,0.0
29898,0.7182832466179442,0.7182832466179442,232.23228304341265,935.5096221328064,1.0,0.0,0.0,0.0
29899,1.9041883185507584,1.9041883185507584,233.29777844259803,936.2274113447797,1.0,0.0,0.0,0.0
29900,0.5384086628166416,0.5384086628166416,237.3955447922816,940.0004890518002,1.0,0.0,0.0,0.0
29901,5.833625125406586,5.833625125406586,242.19632026304365,944.9134136113106,1.0,0.0,0.0,0.0
29902,1.1140226310729182,1.1140226310729182,256.12034510956397,958.572808955234,1.0,0.0,0.0,0.0
29903,3.9346956691047152,3.9346956691047152,262.05438042770027,964.093556064695,1.0,0.0,0.0,0.0
29904,3.0880607230641144,3.0880607230641144,264.5080778271079,965.7004174707014,1.0,0.0,0.0,0.0
29905,1.5745570083226037,1.5745570083226037,269.3029413023413,967.1542409743779,1.0,0.0,0.0,0.0
29906,5.741299961544887,5.741299961544887,280.207858990276,975.1217140307319,1.0,0.0,0.0,0.0
29907,4.116509936582863,4.116509936582863,287.4992470338426,984.2860698852594,1.0,0.0,0.0,0.0
29908,8.061893817040032,8.061893817040032,296.6466557666959,993.6644442232803,1.0,0.0,0.0,0.0
29909,9.68049147608186,9.68049147608186,304.2181477428378,1002.1548818846402,1.0,0.0,0.0,0.0
29910,16.45405515205013,16.45405515205013,308.9364252882522,1007.9514401359045,1.0,0.0,0.0,0.0
29911,8.998185431452193,8.998185431452193,316.06569995773276,1012.466654055828,1.0,0.0,0.0,0.0
29912,17.31568117786146,17.31568117786146,329.9378150040645,1022.5417031211394,1.0,0.0,0.0,0.0
29913,12.552835080002914,12.552835080002914,340.9110712950728,1029.7573098749,1.0,0.0,0.0,0.0
29914,9.46767002092072,9.46767002092072,350.1563653220689,1035.5013762350231,1.0,0.0,0.0,0.0
29915,12.483854810959429,12.483854810959429,355.46168981581746,1039.9242027106943,1.0,0.0,0.0,0.0
29916,9.4644010913563,9.4644010913563,360.66319084912357,1044.6259331653625,1.0,0.0,0.0,0.0
29917,6.02805272273813,6.02805272273813,366.90921879875873,1048.9685187005703,1.0,0.0,0.0,0.0
29918,6.387531641978652,6.387531641978652,369.99751231229766,1050.545431697323,1.0,0.0,0.0,0.0
29919,2.925168755452605,2.925168755452605,372.7857351226855,1052.1825189959482,1.0,0.0,0.0,0.0
29920,3.129428655302521,3.129428655302521,376.4894339849497,1053.7847345685536,1.0,0.0,0.0,0.0
29921,4.8353678490308525,4.8353678490308525,378.75507970624284,1055.9540771267227,1.0,0.0,0.0,0.0
29922,9.380382624915558,9.380382624915558,382.7825142162102,1059.2628805201539,1.0,0.0,0.0,0.0
29923,3.511244374932883,3.511244374932883,385.61478716727515,1060.016460532661,1.0,0.0,0.0,0.0
29924,3.8571413393353104,3.8571413393353104,387.50641684649054,1061.6407163330257,1.0,0.0,0.0,0.0
29925,5.001063692610958,5.001063692610958,386.9908265897509,1061.362106295308,1.0,0.0,0.0,0.0
29926,6.408759457161566,6.408759457161566,389.77788207607733,1063.9508921718837,1.0,0.0,0.0,0.0
29927,6.824521914623733,6.824521914623733,391.7323143645783,1061.6206157958748,1.0,0.0,0.0,0.0
29928,1.9535483895226557,1.9535483895226557,391.23818833159726,1059.5910392777887,1.0,0.0,0.0,0.0
29929,5.584852925878579,5.584852925878579,391.45429342008293,1059.5554875378734,1.0,0.0,0.0,0.0
29930,6.349365288703847,6.349365288703847,390.2388567236474,1057.2918534688226,1.0,0.0,0.0,0.0
29931,5.21215618891737,5.21215618891737,393.1681524924246,1054.6919168482978,1.0,0.0,0.0,0.0
29932,13.234276747375421,13.234276747375421,,,1.0,0.0,0.0,0.0
29933,11.11384635832532,11.11384635832532,380.7713531188876,1028.7945659419065,1.0,0.0,0.0,0.0
29934,6.253974017903725,6.253974017903725,376.453961134321,1018.4836548765559,1.0,0.0,0.0,0.0
29935,14.277655234638706,14.277655234638706,370.3165548695008,1006.7528103511304,1.0,0.0,0.0,0.0
29936,8.003921870804184,8.003921870804184,366.38503254879083,1003.0391836585806,1.0,0.0,0.0,0.0
29937,4.396984281262489,4.396984281262489,363.4056633979996,1000.1232974361186,1.0,0.0,0.0,0.0
29938,0.573170746927458,0.573170746927458,360.75743638071367,994.9522822604226,1.0,0.0,0.0,0.0
29939,3.894941454818091,3.894941454818091,357.5457968322909,987.8441692631533,1.0,0.0,0.0,0.0
29940,1.579863560073947,1.579863560073947,354.10197701159,983.9128218560109,1.0,0.0,0.0,0.0
29941,1.4132567247949082,1.4132567247949082,351.30201103215586,979.0244027748549,1.0,0.0,0.0,0.0
29942,4.517371134280921,4.517371134280921,348.89594658767385,974.9647748122815,1.0,0.0,0.0,0.0
29943,2.5988490205939367,2.5988490205939367,346.87295520283413,971.2948198381827,1.0,0.0,0.0,0.0
29944,0.9908556176838934,0.9908556176838934,342.7729390391504,966.1030926050786,1.0,0.0,0.0,0.0
29945,1.4016641484588461,1.4016641484588461,341.95696033912003,963.3733118491923,1.0,0.0,0.0,0.0
29946,0.5896328848428108,0.5896328848428108,341.4366029838209,960.9601760096746,1.0,0.0,0.0,0.0
29947,1.9533217317716371,1.9533217317716371,336.6393766521366,952.7020100619505,1.0,0.0,0.0,0.0
29948,2.104688144936699,2.104688144936699,332.7719531000522,946.0313783180393,1.0,0.0,0.0,0.0
29949,3.9670603698302496,3.9670603698302496,328.5185617586711,940.0608507989507,1.0,0.0,0.0,0.0
29950,1.1119394216473326,1.1119394216473326,327.9017285205484,938.8390896376249,1.0,0.0,0.0,0.0
29951,1.018663925206156,1.018663925206156,326.90534662782125,937.8179888581595,1.0,0.0,0.0,0.0
29952,0.6349567707660471,0.6349567707660471,321.5262405522719,929.9153088697507,1.0,0.0,0.0,0.0
29953,1.5919996239223533,1.5919996239223533,320.51620382251605,927.0011737284103,1.0,0.0,0.0,0.0
29954,0.5434589207361664,0.5434589207361664,319.2740893887959,925.6844361067488,1.0,0.0,0.0,0.0
29955,0.925952226625628,0.925952226625628,320.0508850093483,926.6511805711953,1.0,0.0,0.0,0.0
29956,3.2329219924238912,3.2329219924238912,320.4944595631833,927.0150357409404,1.0,0.0,0.0,0.0
29957,0.6748104737826465,0.6748104737826465,320.40981377058097,927.2977852738243,1.0,0.0,0.0,0.0
29958,1.1435829392077628,1.1435829392077628,320.45108818943567,928.1606887603169,1.0,0.0,0.0,0.0
29959,1.2765904756665412,1.2765904756665412,321.038718588909,928.4213354004376,1.0,0.0,0.0,0.0
29960,0.9954612451163779,0.9954612451163779,320.0036560737112,926.8522531271444,1.0,0.0,0.0,0.0
29961,1.97774678767882,1.97774678767882,318.5640915912789,924.6674190497328,1.0,0.0,0.0,0.0
29962,0.1649525823384795,0.1649525823384795,318.71612737147393,922.4628904495005,1.0,0.0,0.0,0.0
29963,1.1082489003063147,1.1082489003063147,318.2488808304655,920.7292274127985,1.0,0.0,0.0,0.0
29964,3.606174656040778,3.606174656040778,319.2908178336544,921.1135700107728,1.0,0.0,0.0,0.0
29965,1.184105998086105,1.184105998086105,320.6267591700584,918.3366050366916,1.0,0.0,0.0,0.0
29966,1.6554984177152403,1.6554984177152403,322.68277925743445,917.7965855393544,1.0,0.0,0.0,0.0
29967,1.6960294771936273,1.6960294771936273,324.26325841728794,918.2193032364413,1.0,0.0,0.0,0.0
29968,2.9472568181387255,2.9472568181387255,321.7977303767129,916.765311764286,1.0,0.0,0.0,0.0
