,distance_travelled_center,speed_in_km/h,is_immobile,immobile_threshold[km/h],distance_nose_leftdish,distance_nose_rightdish,center_is_left_cagehalf,center_is_right_cagehalf,is_investigating_leftdish,is_investigating_rightdish,petridish_investigation_radius[cm]
20977,0.16609698738041573,0.16609698738041573,0.0,0.1,873.3023653106783,154.9664492822517,0.0,1.0,0.0,0.0,1.5
20978,0.030535479273623784,0.030535479273623784,1.0,0.1,873.7187019252914,153.03564722398318,0.0,1.0,0.0,0.0,1.5
20979,0.18247061083416813,0.18247061083416813,0.0,0.1,875.0551931115704,153.21079836894287,0.0,1.0,0.0,0.0,1.5
20980,0.08552971940437458,0.08552971940437458,1.0,0.1,874.8692102093049,157.3666404932337,0.0,1.0,0.0,0.0,1.5
20981,0.1547415555721129,0.1547415555721129,0.0,0.1,875.6297140086172,160.08860254757428,0.0,1.0,0.0,0.0,1.5
20982,0.14215853909256665,0.14215853909256665,0.0,0.1,875.744635370327,159.22759251139792,0.0,1.0,0.0,0.0,1.5
20983,0.032216703022345826,0.032216703022345826,1.0,0.1,876.4801477444048,157.12424117394812,0.0,1.0,0.0,0.0,1.5
20984,0.028484547021104156,0.028484547021104156,1.0,0.1,876.3205832072011,153.8932734652132,0.0,1.0,0.0,0.0,1.5
20985,0.008085462619757375,0.008085462619757375,1.0,0.1,873.5050268160747,148.54423702454346,0.0,1.0,0.0,0.0,1.5
20986,0.03128357896452567,0.03128357896452567,1.0,0.1,873.5973211218468,146.06152789526598,0.0,1.0,0.0,0.0,1.5
20987,0.12163418028638519,0.12163418028638519,0.0,0.1,871.1245614832173,144.9014985808274,0.0,1.0,0.0,0.0,1.5
20988,0.03938782534727279,0.03938782534727279,1.0,0.1,861.7770563825576,143.61873021170322,0.0,1.0,0.0,0.0,1.5
20989,0.07322871574871934,0.07322871574871934,1.0,0.1,860.8771401502931,149.8457951899016,0.0,1.0,0.0,0.0,1.5
20990,0.24684430802350785,0.24684430802350785,0.0,0.1,897.0014704070404,210.6916682259771,0.0,1.0,0.0,0.0,1.5
